No,소속구분,소속,직위,성명,재산구분,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,종전가액,증가액,증가액실거래가격,감소액,감소액실거래가격,현재가액,변동사유
3976,1.국회의원,국회,국회의원,이우현,토지,본인,임야,"경기도 용인시 처인구 원삼면 사암리 산 9-1번지 14,497.00㎡","171,123",0 ,,0 ,,"171,123",매매진행 중 계약금
3977,1.국회의원,국회,국회의원,이우현,토지,본인,대지,인천광역시 중구 운남동 1513-6번지 284.80㎡,"176,576","5,696 ",,0 ,,"182,272",가액변동
3978,1.국회의원,국회,국회의원,이우현,토지,배우자,대지,"강원도 정선군 신동읍 조동리 141-1번지 5,159.00㎡","69,646","2,064 ",,0 ,,"71,710",가액변동
3979,1.국회의원,국회,국회의원,이우현,건물,배우자,"아파트
전세(임차)권",경기도 용인시 처인구 김량장동 신우아파트 건물 99.99㎡,"50,000",0 ,,0 ,,"50,000",변동없음
3980,1.국회의원,국회,국회의원,이우현,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,배우자,자동차,"2012년식 그랜드 카니발 배기량(2,199cc)","14,000",0 ,,"4,000 ",,"10,000",감가상각에 의한 가치감소
3981,1.국회의원,국회,국회의원,이우현,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,배우자,자동차,"2011년식 스포티지 배기량(1,955cc)","8,000",0 ,,"2,000 ",,"6,000",감가상각에 의한 가치감소
3982,1.국회의원,국회,국회의원,이우현,현금,본인,,현금 감소,"13,000",0 ,,"8,000 ",,"5,000",생활비지출
3983,1.국회의원,국회,국회의원,이우현,현금,배우자,,현금 감소,"5,000",0 ,,"3,000 ",,"2,000",생활비지출
3984,1.국회의원,국회,국회의원,이우현,예금,본인,,"현대해상화재보험 204, 우리은행 284(284 증가), 농협은행
823(44,724 감소), (주)KB손해보험 0(1,350 감소),
한화생명보험주식회사 2,547(879 증가), 동양생명보험 7,025(1,444 증가), 농협중앙회 320, 국민은행 190(190
증가), 동부화재해상보험 5,082(681 증가)","59,071","3,478 ",,"46,074 ",,"16,475","본인 급여소득 및 배우자 사업소득 저축 및 보험 실효와 해약, 채무 상환 등"
3985,1.국회의원,국회,국회의원,이우현,예금,배우자,,"KB생명보험 11,200(2,400 증가), 흥국생명보험29,600(11,200 증가), 메리츠화재해상보험(보험)6,053(1,514 증가), 국민은행 24,908(5,101 감소), 삼성화재해상보험 198(198 증가), 농협중앙회 139, 신한은행14,432(4,301 증가), 외환은행 83, 한화생명보험주식회사22,475(1,505 증가), 신한생명보험 6,078(1,680 증가),용인신협 1,025, 에셋플러스자산운용 140,256(72,255 증가), 미래에셋증권 9(7 증가)","166,497","119,959 ",,"30,000 ",,"256,456",
3986,1.국회의원,국회,국회의원,이우현,예금,장남,,"에셋플러스자산운용 16,447(16,447 증가), 흥국생명보험
7,627(2,827 증가), 국민은행 8,016(2,605 증가), 씨티은행
11, 미래에셋증권 36(3,982 감소), 농협은행 4,172(802 증가), 키움닷컴증권 1,839(1,839 증가)","17,610","25,006 ",,"4,468 ",,"38,148",
3987,1.국회의원,국회,국회의원,이우현,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 36,584(36,584 증가)",0,"36,584 ",,0 ,,"36,584",예금에서 이동
3988,1.국회의원,국회,국회의원,이우현,유가증권,배우자,상장주식,쌍방울 370주(120주 증가),249,561 ,,0 ,,810,평가액 변동 및 일부 매도․매입
3989,1.국회의원,국회,국회의원,이우현,유가증권,장남,상장주식,"유안타증권 156주(156주 증가), 디피씨 0주(257주 감소),
이글루시큐리티 664주(664주 증가), 이녹스 155주(155주 증가), 조이맥스 103주(103주 증가), 모두투어 0주(56주 감소), 와이엔텍 436주(436주 증가)","2,280","8,118 ",,"2,280 ",,"8,118",
3990,1.국회의원,국회,국회의원,이우현,채권,본인,,사인간채권,"500,000",0 ,,0 ,,"500,000",계약 연장
3991,1.국회의원,국회,국회의원,이우현,채무,본인,,사인간채무,"200,000",0 ,,0 ,,"200,000",계약연장
3992,1.국회의원,국회,국회의원,이우현,채무,본인,금융기관채무,"농협은행 26,590(7,440 감소), 농협중앙회 62,000","96,030",0 ,,"7,440 ",,"88,590",급여소득으로 변제
3993,1.국회의원,국회,국회의원,이우현,채무,배우자,금융기관채무,"국민은행 2,956, 신한은행 0(280,000 감소), 현대캐피탈
1,484(11,439 감소), 외환은행 0(20,000 감소),
한화생명보험주식회사 0(9,340 감소)","325,219",0 ,,"320,779 ",,"4,440","본인 급여소득과 배우자
사업소득으로 상환(전년도 상환분 포함)"
3994,1.국회의원,국회,국회의원,이우현,고지거부 및 등록제외사항,차녀,,등록제외,"35,819",0 ,,"35,819 ",,0,혼인
3995,1.국회의원,국회,국회의원,이운룡,건물,본인,아파트,"경기도 고양시 덕양구 토당동 현대홈타운2차아파트 건물
0.00㎡ (건물 84.45㎡ 감소)","212,000",0 ,,"212,000 ","285,000",0,매매
3996,1.국회의원,국회,국회의원,이운룡,건물,본인,아파트,"경기도 고양시 일산동구 마두동 강총선경아파트 건물
165.30㎡ (건물 165.30㎡ 증가)",,"515,000 ","515,000 ",0 ,,"515,000",매입
3997,1.국회의원,국회,국회의원,이운룡,건물,배우자,아파트,서울특별시 용산구 이촌동 강촌아파트 건물 84.77㎡,"780,000",0 ,,0 ,,"780,000",가액변동 없음
3998,1.국회의원,국회,국회의원,이운룡,예금,본인,,"신한은행 30,775(9,076 증가), 우리은행 14,500(314 증가),
농협은행 0(6,167 감소), 신한생명보험 13,000, 고양시산림조합 700(700 증가), 국민은행 158,636(55,261 증가), 한화생명보험주식회사 49,163(3,314 증가),
동부화재해상보험 5,422(696 증가)","209,002","83,547 ",,"20,353 ",,"272,196",임대보증금 및 급여저축 등
3999,1.국회의원,국회,국회의원,이운룡,예금,배우자,,"동부생명보험 6,474(936 증가), 동부화재해상보험
8,206(1,274 증가), 스탠다드차타드은행 138,429(119,331
증가), 우체국 1,512, 동양생명보험 101, 신한은행 3,000(3,000 증가), 한화생명보험주식회사 15,396, 우리은행
506(475 증가), 외환은행 561(561 증가), 농협은행
18,000(18,000 증가), 교보생명보험 22,960(3,360 증가),
미래에셋생명보험 36,272(4,320 증가)","100,160","165,657 ",,"14,400 ",,"251,417",
4000,1.국회의원,국회,국회의원,이운룡,예금,장남,,"신한은행 11,607(11,607 증가), 우리은행 0(8,395 감소)","8,395","11,607 ",,"8,395 ",,"11,607",
4001,1.국회의원,국회,국회의원,이운룡,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 3,199(3,199 증가)",0,"3,199 ",,0 ,,"3,199",예금 항목에서 이동
4002,1.국회의원,국회,국회의원,이운룡,채권,배우자,,사인간채권,"47,000",0 ,,0 ,,"47,000",변동없음
4003,1.국회의원,국회,국회의원,이운룡,채무,본인,금융기관채무,"국민은행 290,000(290,000 증가)",0,"290,000 ",,0 ,,"290,000",주택구입자금 대출
4004,1.국회의원,국회,국회의원,이운룡,채무,본인,건물임대채무,"경기도 고양시 덕양구 토당동 현대홈타운2차아파트
임대보증금 감소","210,000",0 ,,"210,000 ",,0,계약 만료
4005,1.국회의원,국회,국회의원,이운룡,채무,배우자,금융기관채무,"스탠다드차타드은행 1,034(3,813 감소), 우리은행 810(1,080
감소), 농협은행 9,614(264,964 감소)","281,315","5,036 ",,"274,893 ",,"11,458",전세보증금으로 일부상환
4006,1.국회의원,국회,국회의원,이운룡,채무,배우자,건물임대채무,서울특별시 용산구 이촌동 강촌아파트 임대보증금 증가,0,"680,000 ",,0 ,,"680,000",임대(전세)보증금
4007,1.국회의원,국회,국회의원,이운룡,고지거부 및 등록제외사항,모,,고지거부,,,,,,,타인부양
4008,1.국회의원,국회,국회의원,이원욱,건물,본인,"아파트
전세(임차)권","경기도 화성시 반송동 동탄시범한빛마을 삼부르네상스 건물
84.77㎡","200,000","60,000 ",,0 ,,"260,000",전세보증금인상
4009,1.국회의원,국회,국회의원,이원욱,건물,본인,상가,"경기도 화성시 병점동 리더스플라자 대지 11.03㎡건물
71.28㎡","158,062",0 ,,0 ,,"158,062",가액변동 없음
4010,1.국회의원,국회,국회의원,이원욱,건물,본인,"아파트
(분양권)","경기도 화성시 동탄면 영천리 호반베르디움 건물 0.00㎡
(건물 156.00㎡감소)","253,201",0 ,,"253,201 ",,0,소유권 전환
4011,1.국회의원,국회,국회의원,이원욱,건물,본인,아파트,"경기도 화성시 동탄면 영천리 호반베르디움 건물 156.00㎡
(건물 156.00㎡증가)",,"364,100 ","364,100 ",0 ,,"364,100",소유권 전환
4012,1.국회의원,국회,국회의원,이원욱,건물,부,아파트,"경기도 고양시 덕양구 행신동 소만마을아파트 건물 45.36㎡
중 22.68㎡(건물 총면적 45.36㎡ 증가, 지분면적 22.68㎡ 증가)",,"104,500 ","104,500 ",0 ,,"104,500",신규매입(이사)
4013,1.국회의원,국회,국회의원,이원욱,건물,모,연립주택,서울특별시 강북구 수유3동 건물 0.00㎡ (건물 43.31㎡감소),"64,000",0 ,,"64,000 ","118,000",0,매매
4014,1.국회의원,국회,국회의원,이원욱,건물,모,아파트,"경기도 고양시 덕양구 행신동 소만마을아파트 건물 45.36㎡
중 22.68㎡(건물 총면적 45.36㎡ 증가, 지분면적 22.68㎡
증가)",,"104,500 ","104,500 ",0 ,,"104,500",신규매입(이사)
4015,1.국회의원,국회,국회의원,이원욱,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2008년식 뉴카니발GX 배기량(2,902cc) 감소","9,520",0 ,,"9,520 ","8,000",0,매매
4016,1.국회의원,국회,국회의원,이원욱,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2013년식 카니발R리무진 배기량(2,000cc)","9,369",,,,,"9,369",가액변동 없음
4017,1.국회의원,국회,국회의원,이원욱,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,배우자,자동차,2004년식 모닝 배기량(999cc),"1,960",250 ,,0 ,,"2,210",가액변동
4018,1.국회의원,국회,국회의원,이원욱,현금,본인,,현금,"20,000",0 ,,0 ,,"20,000",변동없음
4019,1.국회의원,국회,국회의원,이원욱,예금,본인,,"우리은행 297(433 감소), 신한은행 48,751(1,501 감소),농협은행 0(201,947 감소), 한화투자증권 105, 농협중앙회3,058(29,883 감소), 국민은행 4,183(3,108 감소),동양생명보험 3,840(720 증가), 한국투자증권 0(69,929감소), 화산새마을금고 373(9 증가)","366,679","3,850 ",,"309,922 ",,"60,607","급여저축 및 아파트 매매와
분양권 중도금 납입 등"
4020,1.국회의원,국회,국회의원,이원욱,예금,배우자,,"케이디비생명보험 10,500(1,200 증가), 국민은행 8,289
(1,805 증가), 농협중앙회 1,212(598 증가), 동양생명보험 7,200, 외환은행 233(43 감소), 한화생명보험 3,090","26,964","6,399 ",,"2,839 ",,"30,524",
4021,1.국회의원,국회,국회의원,이원욱,예금,부,,"국민은행 12(1 감소), 한국투자증권 5,161(4,244 증가)",930,"5,161 ",,918 ,,"5,173",
4022,1.국회의원,국회,국회의원,이원욱,예금,모,,"국민은행 26,655(4,373 증가), 흥국생명보험 2,772","25,054","23,759 ",,"19,386 ",,"29,427",
4023,1.국회의원,국회,국회의원,이원욱,예금,장녀,,"국민은행 37,284(37,284 증가), 한화생명보험 1,904(1,904
증가), 에스케이하이닉스새마을금고 500(500 증가)",0,"39,688 ",,0 ,,"39,688",
4024,1.국회의원,국회,국회의원,이원욱,예금,장남,,"신한은행 1,980(1,980 증가), 현대라이프생명보험
10,000(10,000 증가), 국민은행 340(340 증가)",0,"12,320 ",,0 ,,"12,320",
4025,1.국회의원,국회,국회의원,이원욱,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 22,917(22,917 증가), 농협중앙회 4,406(4,406
증가)",0,"27,323 ",,0 ,,"27,323","예금항목에서
정치자금항목으로 이동"
4026,1.국회의원,국회,국회의원,이원욱,유가증권,본인,상장주식,"디브이에스 0주(359주 감소), 현대증권 3주",20,0 ,,1 ,,19,평가액변동 및 일부주식 상장폐지
4027,1.국회의원,국회,국회의원,이원욱,유가증권,본인,비상장주식,"(주)스냅스 20,000주","10,000",0 ,,0 ,,"10,000",
4028,1.국회의원,국회,국회의원,이원욱,채권,본인,,사인간채권 증가,0,"6,000 ",,0 ,,"6,000",자동차 매매
4029,1.국회의원,국회,국회의원,이원욱,채무,본인,금융기관채무,"현대캐피탈 842(8,645 감소), 신한은행 0(15,999 감소),
우리은행 0(48,000 감소), 새마을금고 0(7,236 감소), 농협은행 1,007(1,007 증가), 국민은행 240,000(28,800
증가), 화산새마을금고 0(60,000 감소)","351,922","241,007 ",,"351,080 ",,"241,849",급여로 상환
4030,1.국회의원,국회,국회의원,이원욱,채무,본인,건물임대채무,경기도 화성시 병점동 리더스플라자 임대보증금 감소,"10,000","5,000 ",,"10,000 ",,"5,000",계약변경
4031,1.국회의원,국회,국회의원,이원욱,채무,본인,건물임대채무,경기도 화성시 동탄면 영천리 호반베르디움 임대보증금 증가,0,"250,000 ",,0 ,,"250,000",신규임대계약 전세보증금
4032,1.국회의원,국회,국회의원,이윤석,토지,본인,답,"전라남도 무안군 삼향면 맥포리 2007-12번지 3,763.00㎡","73,378","3,769 ",,0 ,,"77,147",가액변동
4033,1.국회의원,국회,국회의원,이윤석,건물,본인,오피스텔,"서울특별시 영등포구 여의도동 진미파라곤 대지 10.71㎡건물
73.46㎡","214,776","3,687 ",,0 ,,"218,463",가액변동
4034,1.국회의원,국회,국회의원,이윤석,건물,본인,아파트,서울특별시 영등포구 여의도동 삼부아파트 건물 175.80㎡,"832,000","48,000 ",,0 ,,"880,000",가액변동
4035,1.국회의원,국회,국회의원,이윤석,건물,본인,상가,전라남도 무안군 무안읍 성남리 대지 265.00㎡ 건물 483.83㎡,"600,000",0 ,,0 ,,"600,000",가액변동 없음
4036,1.국회의원,국회,국회의원,이윤석,건물,배우자,상가,"서울특별시 영등포구 여의도동 홍우빌딩 대지 34.08㎡ 건물
138.78㎡","336,459","7,286 ",,0 ,,"343,745",가액변동
4037,1.국회의원,국회,국회의원,이윤석,건물,배우자,상가,"서울특별시 영등포구 여의도동 홍우빌딩 대지 37.16㎡ 건물
151.37㎡","366,888","8,107 ",,0 ,,"374,995",가액변동
4038,1.국회의원,국회,국회의원,이윤석,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2013년식 그랜저 배기량(3,342cc)","29,870",0 ,,"3,420 ",,"26,450",가액변동
4039,1.국회의원,국회,국회의원,이윤석,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2014년식 에쿠스(신형) 배기량(5,038cc)","95,000",0 ,,"16,960 ",,"78,040",가액변동
4040,1.국회의원,국회,국회의원,이윤석,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,배우자,자동차,"2005년식 뉴아반떼XD 배기량(1,599cc)","4,880",0 ,,880 ,,"4,000",가액변동
4041,1.국회의원,국회,국회의원,이윤석,예금,본인,,"남악 1,585(24 증가), 농협은행 12,759(7,006 감소),
(주)KB손해보험 6,120(2,160 증가), 무안 2,554(1,792 증가),
스탠다드차타드은행 522(94 감소)","26,664","3,976 ",,"7,100 ",,"23,540",예금 증감 및 정치자금계좌 정치자금항목으로 이동 등
